Gene_ID	SRR28479526	SRR28479525
WBGeneF56H9	90.9967	1006.5534
WBGeneF57A10	0.0	0.0
WBGeneF57A8	220.527	297.621
WBGeneF57B1	0.0	0.0
WBGeneF57B10	2297.7887	3901.5357
WBGeneF57B7	0.0	194.7226
WBGeneF57B9	542.3595	1167.92614
WBGeneF57C12	155.037	57.97978
WBGeneF57C2	175.492	168.504
WBGeneF57C7	213.24640165	487.0538609
WBGeneF57C9	0.0	155.02060815137
WBGeneF57E7	0.0	0.0
WBGeneF57F10	0.0	0.0
WBGeneF57F4	162.1262	127.1242
WBGeneF57F5	126.929	64.7388
WBGeneF57G12	571.789	48.1346
WBGeneF57G4	0.0	0.0
WBGeneF57G8	0.0	0.0
WBGeneF57G9	0.0	0.0
WBGeneF57H12	787.0031	645.9376
WBGeneF58A3	377.656220195	130.229
WBGeneF58A4	1748.875	1467.7645
WBGeneF58A6	0.0	0.0
WBGeneF58B3	1598.7742	2446.0550000000003
WBGeneF58B4	0.0	0.0
WBGeneF58B6	53.4695	37.3328
WBGeneF58D12	0.0	0.0
WBGeneF58D2	0.0	0.0
WBGeneF58D5	344.1352	1093.459
WBGeneF58D7	0.0	0.0
WBGeneF58E1	0.0	282.9191
WBGeneF58E10	291.7664	757.606
WBGeneF58E2	0.0	0.0
WBGeneF58E6	247.8025	0.0
WBGeneF58F12	245.556	1073.121
WBGeneF58F6	456.648	111.885
WBGeneF58F9	0.0	150.331
WBGeneF58G1	438.001	391.809
WBGeneF58G11	63.333295017	206.7726365
WBGeneF58G4	30.7829	29.0481
WBGeneF58G6	0.0	123.2664
WBGeneF58H1	210.1094	966.826
WBGeneF58H10	0.0	0.0
WBGeneF58H12	0.0	28.135
WBGeneF58H7	61.3058	19.9771
WBGeneF59A1	0.0	0.0
WBGeneF59A2	540.825	84.830458136
WBGeneF59A3	510.9842	868.8976
WBGeneF59A6	349.4431	317.638
WBGeneF59A7	0.0	0.0
WBGeneF59B1	0.0	0.0
WBGeneF59B10	27.5769	0.0
WBGeneF59B2	325.4948	308.67629999999997
WBGeneF59B8	249.369	79.1063
WBGeneF59C12	103.99635701	4126.179700000001
WBGeneF59C6	1271.4009999999998	143.285
WBGeneF59D12	253.753	414.764
WBGeneF59D6	0.0	0.0
WBGeneF59D8	0.0	0.0
WBGeneF59E10	0.0	194.531
WBGeneF59E11	80.8591	0.0
WBGeneF59E12	1235.4833322	226.0222336
WBGeneF59F3	47.1196	120.4282
WBGeneF59F4	0.0	1450.8054
WBGeneF59F5	69.3207	49.448170493
WBGeneF59G1	76.558	92.29910000000001
WBGeneF59H5	0.0	0.0
WBGeneF59H6	0.0	0.0
WBGeneH01A20	0.0	122.45
WBGeneH01G02	0.0	0.0
WBGeneH01M10	118.117	119.605
WBGeneH02F09	0.0	0.0
WBGeneH02I12	1828.163	627.465
WBGeneH02K04	0.0	0.0
WBGeneH03A11	0.0	0.0
WBGeneH03E18	0.0	25.5702
WBGeneH03G16	0.0	0.0
WBGeneH04D03	0.0	0.0
WBGeneH04J21	56.4911	0.0
WBGeneH04M03	135.124	128.343
WBGeneH05B21	0.0	0.0
WBGeneH05C05	239.5613	114.4754
WBGeneH05G16	29.5327	44.6813806962
WBGeneH05L03	0.0	297.946
WBGeneH05L14	0.0	0.0
WBGeneH06A10	0.0	0.0
WBGeneH06H21	536.7995	75.3907
WBGeneH06I04	491.98876169999994	1276.8236000000002
WBGeneH06O01	441.6543	361.39390000000003
WBGeneH08J19	0.0	0.0
WBGeneH08M01	24.1788	68.0509
WBGeneH09F14	0.0	0.0
WBGeneH09G03	0.0	0.0
WBGeneH10D12	0.0	0.0
WBGeneH10D18	0.0	0.0
WBGeneH10E21	219.33190000000002	0.0
WBGeneH11E01	57.5636	63.89310841354
WBGeneH11L12	0.0	0.0
WBGeneH12C20	0.0	141.678
WBGeneH12D21	0.0	0.0
WBGeneH12I13	0.0	0.0
WBGeneH12I19	0.0	0.0
WBGeneH13N06	73.38	207.4412
WBGeneH14A12	67.5618	128.343
WBGeneH14E04	385.02700000000004	65.6291
WBGeneH14N18	112.426	298.304
WBGeneH15N14	140.85	106.99940000000001
WBGeneH16D19	0.0	0.0
WBGeneH16O14	0.0	32.225
WBGeneH17B01	137.9156	133.688
WBGeneH18N23	0.0	0.0
WBGeneH19J13	0.0	0.0
WBGeneH19M22	93.32265	355.7079
WBGeneH19N07	321.92908	407.68349
WBGeneH20E11	0.0	0.0
WBGeneH20J04	159.3293	160.6116
WBGeneH20J18	205.607	247.74594766232
WBGeneH21P03	265.092	89.7557
WBGeneH22D07	0.0	0.0
WBGeneH22D14	0.0	0.0
WBGeneH22K11	160.73	306.9826
WBGeneH23L24	0.0	0.0
WBGeneH23N18	0.0	0.0
WBGeneH24D24	0.0	0.0
WBGeneH24G06	107.942	102.351
WBGeneH24K24	88.9042429	518.398925
WBGeneH24O09	0.0	0.0
WBGeneH25K10	0.0	0.0
WBGeneH25P06	0.0	84.3407
WBGeneH25P19	0.0	0.0
WBGeneH26D21	39.5966	37.4781
WBGeneH27A22	102.125	97.423
WBGeneH27C11	113.746	0.0
WBGeneH27D07	0.0	0.0
WBGeneH27M09	5595.2057	3960.6395
WBGeneH28G03	404.9928	105.9844
WBGeneH28O16	429.502	426.3653
WBGeneH29C22	0.0	0.0
WBGeneH30A04	31.249602511	41.0649
WBGeneH31B20	0.0	0.0
WBGeneH31G24	90.4783	0.0
WBGeneH32C10	260.626	139.818
WBGeneH32K16	0.0	0.0
WBGeneH32K21	0.0	0.0
WBGeneH34C03	28.3674	53.6241
WBGeneH34I24	70.1899	0.0
WBGeneH34P18	0.0	0.0
WBGeneH35B03	113.457	97.423
WBGeneH35N03	0.0	0.0
WBGeneH35N09	0.0	0.0
WBGeneH36L18	0.0	0.0
WBGeneH37A05	33.5118	63.3894
WBGeneH37N21	102.648	48.4937
WBGeneH38K22	175.8557	119.09689999999999
WBGeneH39E20	0.0	0.0
WBGeneH39E23	213.2815	59.5018
WBGeneH40L08	157.4778	58.1056
WBGeneH41C03	82.7494	0.0
WBGeneH42K12	133.5978	156.1678026
WBGeneH43E16	0.0	0.0
WBGeneH43I07	0.0	94.6567
WBGeneJC8	1664.4627	476.388
WBGeneK01A11	0.0	190.074
WBGeneK01A12	0.0	0.0
WBGeneK01A2	339.68600000000004	609.622
WBGeneK01A6	37.884919599999996	54.6727
WBGeneK01B6	0.0	0.0
WBGeneK01C8	493.1639	462.7913
WBGeneK01D12	596.3457	449.281
WBGeneK01F9	0.0	0.0
WBGeneK01G12	0.0	0.0
WBGeneK01G5	1189.7485	1825.9406999999999
WBGeneK01H12	0.0	0.0
WBGeneK02A11	145.6816	138.04039999999998
WBGeneK02A2	0.0	29.7068
WBGeneK02A4	287.89	0.0
WBGeneK02A6	63.8582	0.0
WBGeneK02B12	514.7161803	409.4417
WBGeneK02B2	780.9150999999999	2708.371
WBGeneK02B7	1061.75	418.5
WBGeneK02B9	388.252	0.0
WBGeneK02C4	127.90902	181.222524
WBGeneK02D10	0.0	107.314
WBGeneK02D3	0.0	152.937
WBGeneK02D7	180.5189	0.0
WBGeneK02E10	311.3823	46.2099118878
WBGeneK02E11	0.0	0.0
WBGeneK02E2	0.0	0.0
WBGeneK02E7	130.144	635.941
WBGeneK02F2	150.973	335.49685
WBGeneK02F3	638.03219	611.5982799999999
WBGeneK02F6	0.0	0.0
WBGeneK02G10	78.8499	455.5263
WBGeneK02H11	0.0	0.0
WBGeneK02H8	170.6529	0.0
WBGeneK03A1	0.0	1233.14
WBGeneK03A11	0.0	120.8302
WBGeneK03B4	2744.482	2514.5280000000002
WBGeneK03B8	83.8044	0.0
WBGeneK03C7	73.2632	69.6365
WBGeneK03D10	92.0679	106.22724000000001
WBGeneK03D3	0.0	0.0
WBGeneK03D7	0.0	0.0
WBGeneK03E5	0.0	0.0
WBGeneK03E6	712.7450247286	82.4944
WBGeneK03F8	0.0	0.0
WBGeneK03H1	160.5238	297.0393
WBGeneK03H6	0.0	0.0
WBGeneK03H9	0.0	0.0
WBGeneK04A8	167.194	203.143
WBGeneK04B12	156.06046314	61.442
WBGeneK04C1	0.0	198.76670000000001
WBGeneK04C2	452.12669999999997	30.9588
WBGeneK04D7	285.301603851	609.80630645
WBGeneK04E7	37.136	70.2765
WBGeneK04F1	0.0	0.0
WBGeneK04F10	391.3267908	219.3734
WBGeneK04G11	53.4074	58.3011
WBGeneK04G2	425.11303	596.049
WBGeneK04G7	383.8983	458.7024
WBGeneK04H4	562.918	874.755100309465
WBGeneK04H8	0.0	0.0
WBGeneK05B2	76.6856	125.5868
WBGeneK05C4	124.006	350.95770000000005
WBGeneK05D4	0.0	0.0
WBGeneK05F1	256.2846	240.1516
WBGeneK05F6	0.0	0.0
WBGeneK05G3	0.0	0.0
WBGeneK06A1	58.7989	110.5862
WBGeneK06A4	0.0	0.0
WBGeneK06A5	141.34460126556002	111.25999999999999
WBGeneK06A9	62.0073	25.1546
WBGeneK06B4	109.541	0.0
WBGeneK06B9	0.0	0.0
WBGeneK06C4	0.0	1233.136
WBGeneK06G5	72.4916	68.8961
WBGeneK06H6	0.0	0.0
WBGeneK06H7	0.0	274.147
WBGeneK07A1	555.075	864.8181
WBGeneK07A12	511.91429999999997	693.9024
WBGeneK07A3	0.0	97.6425
WBGeneK07A9	129.15	0.0
WBGeneK07B1	1131.53376825114	686.9390215447
WBGeneK07C10	0.0	0.0
WBGeneK07C11	95.9058	106.523
WBGeneK07C5	543.677713	370.6364
WBGeneK07C6	0.0	0.0
WBGeneK07D4	327.1848	489.4785
WBGeneK07D8	71.504	26.986
WBGeneK07E1	205.24	0.0
WBGeneK07E12	4.67463	2.20201
WBGeneK07E3	191.0294	180.8965
WBGeneK07E8	0.0	0.0
WBGeneK07F5	754.7926	51.2058
WBGeneK07G5	81.3811	0.0
WBGeneK07G6	0.0	0.0
WBGeneK07H8	193.65	736.101
WBGeneK08A2	242.364	119.11480000000002
WBGeneK08A8	105.5817	344.5798
WBGeneK08B12	370.12552758	406.2505
WBGeneK08B4	151.965	0.0
WBGeneK08B5	0.0	131.496
WBGeneK08C7	185.629941	24.1550732
WBGeneK08C9	271.019	503.212
WBGeneK08D10	640.129	617.4269999999999
WBGeneK08D12	568.332	1600.127
WBGeneK08D8	0.0	0.0
WBGeneK08D9	0.0	0.0
WBGeneK08E3	238.24726	611.203
WBGeneK08E4	52.4056	419.78540000000004
WBGeneK08E5	18.5987	84.6461
WBGeneK08E7	249.45499999999998	379.75329999999997
WBGeneK08F11	104.569	0.0
WBGeneK08F4	373.2185	145.3789
WBGeneK08F8	520.0807	746.405
WBGeneK08F9	57.3694	288.086
WBGeneK08G2	0.0	0.0
WBGeneK08H10	99.1747	94.0072
WBGeneK08H2	0.0	1283.644
WBGeneK09A11	52.7643	0.0
WBGeneK09A9	710.2424	231.3627
WBGeneK09B11	167.652	0.0
WBGeneK09B3	0.0	0.0
WBGeneK09C4	30.4513	0.0
WBGeneK09C6	0.0	0.0
WBGeneK09C8	0.0	0.0
WBGeneK09D9	0.0	0.0
WBGeneK09E10	0.0	0.0
WBGeneK09E2	0.0	26.08580205993
WBGeneK09E3	0.0	94.8639
WBGeneK09E4	377.94	61.0096
WBGeneK09E9	0.0	62.0130028
WBGeneK09F5	57.515	27.182
WBGeneK09F6	0.0	0.0
WBGeneK09G1	228.55814030599998	433.335
WBGeneK09H11	101.422	262.5933
WBGeneK09H9	0.0	57.299
WBGeneK10B2	214.86810000000003	163.2679
WBGeneK10B3	493.1112	398.480914611
WBGeneK10B4	39.1253	37.0298
WBGeneK10C2	189.558	266.9184
WBGeneK10C3	510.072175829	667.3727
WBGeneK10C8	0.0	71.6513
WBGeneK10C9	0.0	0.0
WBGeneK10D11	0.0	0.0
WBGeneK10D2	46.5462	0.0
WBGeneK10D3	91.1126	221.4852
WBGeneK10D6	226.7618	353.45
WBGeneK10F12	30.7053	0.0
WBGeneK10G4	0.0	0.0
WBGeneK10G6	67.50407	58.7699
WBGeneK10G9	162.7843	0.0
WBGeneK10H10	181.2794	172.8167
WBGeneK11B4	0.0	0.0
WBGeneK11C4	188.29644909471	192.720096643817
WBGeneK11D12	506.38530000000003	590.2891
WBGeneK11D2	181.597	50.5193
WBGeneK11D9	333.018	157.367
WBGeneK11E4	88.8192	110.5035
WBGeneK11E8	268.53700000000003	301.520500607817
WBGeneK11G12	0.0	156.7649
WBGeneK11G9	405.65290000000005	161.605
WBGeneK11H12	2097.253	1525.081781214
WBGeneK11H3	0.0	248.6141
WBGeneK12B6	0.0	0.0
WBGeneK12C11	3150.9471	2378.1490000000003
WBGeneK12D12	81.0793	212.7102
WBGeneK12D9	0.0	0.0
WBGeneK12F2	266.597	60.0274
WBGeneK12G11	92.5716	0.0
WBGeneK12H4	138.953	1472.6331
WBGeneK12H6	0.0	30.0362
WBGeneLLC1	48.4834	173.851
WBGeneM01A10	268.646	416.694950793
WBGeneM01A12	0.0	0.0
WBGeneM01A8	34.5822	32.7114
WBGeneM01B12	225.65333541	68.373
WBGeneM01B2	0.0	0.0
WBGeneM01D1	126.044	0.0
WBGeneM01D7	887.7130000000001	488.473
WBGeneM01E10	61.2063	0.0
WBGeneM01E11	665.2262000000001	208.3211
WBGeneM01E5	414.382017024	583.97503921
WBGeneM01F1	1621.0287999999998	1881.8184
WBGeneM01G12	43.7367	41.4181
WBGeneM01G4	0.0	0.0
WBGeneM01G5	728.816	659.352
WBGeneM01H9	0.0	140.726
WBGeneM02A10	0.0	48.1613
WBGeneM02B1	523.3016	0.0
WBGeneM02B7	234.5396132	95.7904
WBGeneM02D8	292.302	0.0
WBGeneM02E1	40.1319	75.9746
WBGeneM02F4	496.685	0.0
WBGeneM02G9	95.6917	30.1616
WBGeneM02H5	0.0	0.0
WBGeneM03A1	1968.8202	3191.9611
WBGeneM03A8	235.1151102566	88.9837233939
WBGeneM03B6	206.5095	101.631
WBGeneM03C11	84.0654	65.9876
WBGeneM03D4	235.23446	272.008
WBGeneM03E7	0.0	58.9754
WBGeneM03F4	2584.2322	2418.6715
WBGeneM03F8	335.23971	186.2771
WBGeneM04B2	1119.691	547.887
WBGeneM04C3	58.932962513	76.8081
WBGeneM04C7	0.0	0.0
WBGeneM04C9	0.0	59.3388
WBGeneM04D5	0.0	0.0
WBGeneM04D8	0.0	0.0
WBGeneM04F3	281.309	269.213
WBGeneM04G12	90.7067	251.4077
WBGeneM04G7	0.0	0.0
WBGeneM05B5	560.3013	430.6114
WBGeneM05D6	324.8454	60.4563
WBGeneM106	297.152416	571.8127
WBGeneM110	456.08000000000004	200.402490412399
WBGeneM116	136.7174	0.0
WBGeneM117	583.101	1513.2851
WBGeneM142	284.443888505	159.781996404
WBGeneM151	60.6193	0.0
WBGeneM153	0.0	179.661
WBGeneM162	0.0	0.0
WBGeneM163	455.142	1619.2487
WBGeneM176	442.221	355.66700000000003
WBGeneM18	390.90790000000004	892.1657
WBGeneM195	130.144	101.176
WBGeneM199	0.0	0.0
WBGeneM28	457.82059999999996	2296.1693
WBGeneM4	0.0	37.825239999999994
WBGeneM57	52.553421968	106.632
WBGeneM6	55.3674	0.0
WBGeneM60	395.66679999999997	573.86
WBGeneM7	553.448	711.8442
WBGeneM70	88.0173	0.0
WBGeneM79	49.99962961877	118.0961777017
WBGeneM88	296.5482	46.383
WBGeneMTCE	40352.964	40297.71
WBGenePAR2	39.6649245475	565.346
WBGenePDB1	0.0	0.0
WBGeneR01B10	312.04	128.916
WBGeneR01E6	0.0	77.3416
WBGeneR01H10	202.693350051	0.0
WBGeneR01H2	1381.7579999999998	775.582
WBGeneR02C2	0.0	0.0
WBGeneR02D1	0.0	0.0
WBGeneR02D3	177.0250194484	145.589
WBGeneR02D5	112.762	0.0
WBGeneR02E12	0.0	193.422
WBGeneR02E4	102.125	697.907
WBGeneR02F11	561.7103999999999	326.918
WBGeneR02F2	394.1719	578.88
WBGeneR03A10	0.0	1149.47
WBGeneR03C1	84.034	0.0
WBGeneR03D7	255.788	96.8785
WBGeneR03E1	534.423	219.8476
WBGeneR03E9	257.0013	146.6802
WBGeneR03G5	1133.91216	910.038
WBGeneR03G8	0.0	0.0
WBGeneR03H10	93.7027	82.026
WBGeneR03H4	0.0	0.0
WBGeneR04A9	29.4476	139.184
WBGeneR04B3	0.0	0.0
WBGeneR04B5	78.6478	74.8051
WBGeneR04D3	0.0	0.0
WBGeneR04E5	188.1891	108.433
WBGeneR04F11	631.2475	339.2292
WBGeneR05A10	0.0	0.0
WBGeneR05C11	99.9993	23.6192
WBGeneR05D11	613.0287	631.7106
WBGeneR05D3	402.7679	167.0626
WBGeneR05D7	422.608	92.8319
WBGeneR05D8	147.106	0.0
WBGeneR05F9	383.5705	86.9639
WBGeneR05G6	565.8929	374.851
WBGeneR05G9	0.0	193.59872664979997
WBGeneR05G9R	177.994	33.6774
WBGeneR05H10	0.0	49.3683
WBGeneR05H11	0.0	0.0
WBGeneR05H5	1611.32	1087.897
WBGeneR06A10	210.145	68.2116
WBGeneR06A4	106.330723	253.35181
WBGeneR06B10	41.981	0.0
WBGeneR06B9	1121.61	57.3369
WBGeneR06C1	3201.2597	1250.9164999999998
WBGeneR06C7	159.6542	91.779
WBGeneR06F6	583.18966	475.963455
WBGeneR07A4	146.871	55.6437
WBGeneR07B1	36.6625	0.0
WBGeneR07B5	26.702373467230004	101.631
WBGeneR07B7	379.0362	284.86268281369996
WBGeneR07C12	0.0	0.0
WBGeneR07C3	143.025	221.484
WBGeneR07D5	0.0	38.054
WBGeneR07E3	118.269	604.9808
WBGeneR07E4	209.377	49.6227
WBGeneR07E5	1043.9008576	2081.3387041
WBGeneR07G3	708.77874	538.0375
WBGeneR07H5	425.84799999999996	503.7658
WBGeneR08A2	0.0	0.0
WBGeneR08B4	27.0182	0.0
WBGeneR08C7	2685.39	1890.3836999999999
WBGeneR08D7	205.09927	170.01139999999998
WBGeneR08E3	236.17	47.4754
WBGeneR08E5	284.642	0.0
WBGeneR08F11	0.0	0.0
WBGeneR08H2	0.0	0.0
WBGeneR09A1	27.5686	760.4239929999999
WBGeneR09A8	499.20120000000003	359.30400000000003
WBGeneR09B3	3356.779	6906.12
WBGeneR09B5	0.0	0.0
WBGeneR09D1	0.0	79.2509
WBGeneR09E10	204.4318	147.9475
WBGeneR09E12	0.0	0.0
WBGeneR09F10	66.3442	269.6806
WBGeneR09G11	139.753935	0.0
WBGeneR09H10	19.7267	70.2604
WBGeneR09H3	0.0	0.0
WBGeneR102	91.28608372	0.0
WBGeneR105	0.0	0.0
WBGeneR106	0.0	0.0
WBGeneR107	343.200583786773	133.11157687899998
WBGeneR10A10	0.0	0.0
WBGeneR10D12	90.4483	0.0
WBGeneR10E11	1307.7166	2162.556362011
WBGeneR10E12	85.0435	72.45
WBGeneR10E4	450.1106435	1586.0458999999998
WBGeneR10E8	0.0	35.9844
WBGeneR10E9	48.457882203000004	0.0
WBGeneR10F2	43.3523	20.4429
WBGeneR10H1	0.0	321.368
WBGeneR10H10	0.0	0.0
WBGeneR11	0.0	0.0
WBGeneR119	204.4149	310.16659999999996
WBGeneR11A5	528.9295618	370.84319999999997
WBGeneR11A8	252.17548	356.54364
WBGeneR11B5	88.4827	41.8987
WBGeneR11D1	1168.7	1676.39
WBGeneR11E3	164.333	399.2971
WBGeneR11F4	0.0	0.0
WBGeneR11G1	1006.3215999999999	111.45364
WBGeneR11G10	117.065	0.0
WBGeneR11G11	0.0	84.5051
WBGeneR11H6	161.9869	71.474
WBGeneR12A1	0.0	0.0
WBGeneR12B2	251.9653501498	102.130583779
WBGeneR12C12	435.3859	546.5058
WBGeneR12E2	788.5901	1883.91046
WBGeneR12G8	0.0	0.0
WBGeneR12H7	241.516	692.46
WBGeneR13	150.610849	197.265
WBGeneR134	0.0	0.0
WBGeneR13A1	32.9715	31.1816
WBGeneR13A5	1111.58143802	1552.33461599517
WBGeneR13D11	0.0	89.2933
WBGeneR13D7	0.0	0.0
WBGeneR13F6	125.29700032224	38.4422067128
WBGeneR13G10	76.51	109.8026
WBGeneR13H4	128.5764	0.0
WBGeneR13H7	0.0	0.0
WBGeneR13H8	77.268100374444	54.455
WBGeneR13H9	0.0	0.0
WBGeneR144	1069.5280381999999	570.2679
WBGeneR148	58.0043	839.1171
WBGeneR151	3223.81193	3167.0237799999995
WBGeneR153	0.0	0.0
WBGeneR155	0.0	75.7862
WBGeneR160	96.22174516499999	157.431
WBGeneR166	558.189479002	363.9814
WBGeneR17	53.4074	0.0
WBGeneR173	0.0	0.0
WBGeneR186	88.3078	336.381
WBGeneR193	0.0	31.0235
WBGeneR31	261.015944	95.0255
WBGeneR52	103.04	98.307
WBGeneR53	914.3385999999999	499.071
WBGeneR57	127.805	252.4239
WBGeneR74	834.8219	781.25
WBGeneR90	80.7569	38.2218
WBGeneSSSD1	0.0	0.0
WBGeneT01A4	45.22100170388	0.0
WBGeneT01B10	0.0	0.0
WBGeneT01B11	153.491	0.0
WBGeneT01B4	0.0	0.0
WBGeneT01B6	0.0	109.621
WBGeneT01B7	145.089	227.41789999999997
WBGeneT01C1	0.0	0.0
WBGeneT01C2	0.0	0.0
WBGeneT01C3	1349.661	1652.5819999999999
WBGeneT01C4	0.0	0.0
WBGeneT01C8	308.6465	79.4689
WBGeneT01D1	143.709	183.845
WBGeneT01D3	310.11179000000004	59.803
WBGeneT01E8	134.8476	463.6873
WBGeneT01G1	187.91821000000002	374.4673
WBGeneT01G5	78.9853	0.0
WBGeneT01G6	101.45	0.0
WBGeneT01G9	312.72	586.3802029999999
WBGeneT01H10	0.0	0.0
WBGeneT01H3	83.7278	180.1229
WBGeneT01H8	30.4317117435	38.0764
WBGeneT02B11	0.0	0.0
WBGeneT02B5	0.0	0.0
WBGeneT02C1	0.0	772.893
WBGeneT02C12	0.0	167.898762
WBGeneT02C5	84.480707	147.7571
WBGeneT02D1	0.0	0.0
WBGeneT02E1	49.9573	50.905
WBGeneT02E9	1452.1879999999999	1381.6709999999998
WBGeneT02G5	140.0772	338.73519999999996
WBGeneT02G6	228.558	0.0
WBGeneT02H6	1229.974	1415.24
WBGeneT03D3	0.0	0.0
WBGeneT03D8	283.186	856.7175000000001
WBGeneT03E6	105.401	201.177
WBGeneT03F1	293.4326	79.6149
WBGeneT03F6	156.3767	504.3674
WBGeneT03F7	192.2955	0.0
WBGeneT03G11	25.365	42.3457
WBGeneT03G6	419.47097089	283.4529051
WBGeneT04A11	33.1855	0.0
WBGeneT04A6	0.0	0.0
WBGeneT04A8	443.0422	533.1747
WBGeneT04B2	0.0	0.0
WBGeneT04B8	0.0	112.337
WBGeneT04C10	170.4248	364.5153
WBGeneT04C12	688.6410999999999	1276.2724
WBGeneT04C4	35.7232	43.8451
WBGeneT04C9	251.440174179	1097.172576685
WBGeneT04D1	79.5043	74.9726
WBGeneT04D3	211.771	66.3323
WBGeneT04F3	0.0	35.1847
WBGeneT04F8	134.0015	91.901
WBGeneT04G9	512.1217	815.658
WBGeneT04H1	0.0	160.77243600000003
WBGeneT05A1	0.0	43.2363
WBGeneT05A10	98.5767764	93.4159
WBGeneT05A12	45.7138	104.6231
WBGeneT05A6	186.241	536.758
WBGeneT05A7	1097.9526	406.0397
WBGeneT05A8	249.985	27.4837
WBGeneT05B11	131.071	389.632
WBGeneT05B4	578.816	147.392
WBGeneT05B9	0.0	0.0
WBGeneT05C1	247.678	118.461
WBGeneT05C12	196.7339	355.5711
WBGeneT05C3	377.124	143.421
WBGeneT05C7	0.0	0.0
WBGeneT05D4	201.47019999999998	0.0
WBGeneT05E11	1712.5049999999999	1527.4479999999999
WBGeneT05E12	0.0	73.849
WBGeneT05E7	104.92	100.124
WBGeneT05E8	0.0	0.0
WBGeneT05F1	1299.43850364	2362.1643999999997
WBGeneT05G11	0.0	0.0
WBGeneT05G5	1216.7058	986.9583
WBGeneT05H10	1466.94298	1275.400619
WBGeneT05H4	806.3744	641.2614
WBGeneT06A1	0.0	204.474
WBGeneT06A10	361.168	208.9091
WBGeneT06A4	0.0	72.5509
WBGeneT06C10	248.084	0.0
WBGeneT06C12	168.087512	70.2574
WBGeneT06D10	399.3397	179.739
WBGeneT06D4	0.0	0.0
WBGeneT06D8	553.3167000000001	1866.2019
WBGeneT06E4	0.0	0.0
WBGeneT06E6	488.5924	856.623
WBGeneT06E8	122.52	0.0
WBGeneT06F4	0.0	0.0
WBGeneT06G6	0.0	0.0
WBGeneT06H11	0.0	0.0
WBGeneT07A5	647.822	0.0
WBGeneT07A9	3865.5314499999995	4625.9689
WBGeneT07C12	205.1072	0.0
WBGeneT07C4	674.4731	712.8151
WBGeneT07C5	0.0	0.0
WBGeneT07D1	484.727	115.7138
WBGeneT07D10	0.0	0.0
WBGeneT07D3	302.0999	61.218
WBGeneT07D4	51.2385	511.59820935043
WBGeneT07E3	160.24450000000002	0.0
WBGeneT07F10	71.3877	202.3117
WBGeneT07F12	0.0	0.0
WBGeneT07F8	156.28570000000002	193.974
WBGeneT07G12	437.9397	0.0
WBGeneT07H3	0.0	0.0
WBGeneT07H6	418.61812188799996	149.647
WBGeneT07H8	40.9182	0.0
WBGeneT08A11	40.202	125.9401
WBGeneT08A9	173.7659	165.7779
WBGeneT08B1	190.706	175.22570000000002
WBGeneT08B2	1161.76499204842	2663.33308
WBGeneT08B6	448.638	0.0
WBGeneT08D10	105.8495	41.637
WBGeneT08D2	0.0	0.0
WBGeneT08E11	136.921	86.6022
WBGeneT08G11	19.4553056	94.98670299999999
WBGeneT08G2	172.478	82.1037
WBGeneT08G3	0.0	0.0
WBGeneT08G5	33.57346	0.0
WBGeneT08H10	0.0	102.492
WBGeneT08H4	297.9084	84.10460545123
WBGeneT09A12	0.0	2688.23
WBGeneT09A5	945.13598061	403.038200798422
WBGeneT09B4	1291.0656000000001	533.723
WBGeneT09B9	71.057	0.0
WBGeneT09D3	55.4342	0.0
WBGeneT09E11	0.0	0.0
WBGeneT09E8	413.04629	128.53716
WBGeneT09F3	300.9885	374.578
WBGeneT09F5	0.0	112.466
WBGeneT09H2	0.0	0.0
WBGeneT10A3	60.742535622	0.0
WBGeneT10B10	165.50979999999998	113.6063
WBGeneT10B11	171.4985	72.3088
WBGeneT10B5	368.4386	312.5548
WBGeneT10B9	0.0	60.5831
WBGeneT10C6	191.087	1250.606
WBGeneT10D4	43.6124	0.0
WBGeneT10E10	156.051	748.981
WBGeneT10E9	475.3782	43.8709
WBGeneT10F2	179.4709	920.365
WBGeneT10G3	565.5581999999999	158.133
WBGeneT10H10	43.9543	122.5368
WBGeneT10H4	0.0	0.0
WBGeneT10H9	80.9674	168.663
WBGeneT11A5	0.0	83.8379
WBGeneT11B7	149.143	186.93218000000002
WBGeneT11F1	0.0	0.0
WBGeneT11F8	143.025	0.0
WBGeneT11F9	0.0	448.795
WBGeneT11G6	136.1763388	23.2892
WBGeneT12A2	237.478	273.471
WBGeneT12A7	29.5897	0.0
WBGeneT12B3	0.0	100.356
WBGeneT12B5	90.1239	0.0
WBGeneT12C9	32.9008	0.0
WBGeneT12D8	1561.7004	1083.4006
WBGeneT12E12	215.0085	80.6447
WBGeneT12F5	405.42320596	64.6396
WBGeneT12G3	263.0322	561.8855
WBGeneT13A10	0.0	0.0
WBGeneT13B5	0.0	0.0
WBGeneT13C2	136.9211	114.84370000000001
WBGeneT13C5	0.0	0.0
WBGeneT13F2	792.6699	2478.4836999999998
WBGeneT13F3	0.0	0.0
WBGeneT13G4	22.7671	0.0
WBGeneT13H10	0.0	0.0
WBGeneT13H2	111.18648246000001	97.14370733000001
WBGeneT13H5	812.769	600.3887
WBGeneT14A8	71.8335	68.2653
WBGeneT14B1	128.523	0.0
WBGeneT14B4	1062.3961	1688.4325
WBGeneT14C1	0.0	0.0
WBGeneT14D7	43.9876	0.0
WBGeneT14E8	65.8693	88.66
